1000,No Correction
1100,Throwing Knife
1200,Church Guardian Shiv
1300,Poison Throwing Knife
1400,Firebomb
1500,Lightning Urn
1700,Black Firebomb
1800,Dung Pie
1900,Dragon Head Stone / Twinkling Dragon Head Stone
2000,Twinkling Dragon Torso Stone
2100,Ritual Spear Fragment
2200,Divine Spear Fragment
2300,Ceaseless Dung Pie
3000,Witching Urn
3010,Hexing Urn
3020,Holy Water Urn
91000,[Load Check] memory Check 1
91100,[Load Check] memory Check 1
92000,[Load check] memory Check 2
92100,[Load check] memory Check 2
93000,[Load Check] memory Check 3
93100,[Load Check] memory Check 3
94000,[Load Check] memory check 4
94100,[Load Check] memory check 4
95000,[Load Check] memory Check 5
95100,[Load Check] memory Check 5
96000,[Load Check] memory Check 6
96100,[Load Check] memory Check 6
98000,[Load Check] Quiver 1
98100,[Load Check] Quiver 2
98200,[Load Check] Quiver 3
98300,[Load Check] Quiver 4
98400,[Load Check] Quiver 5
98500,[Load Check] Quiver 6
98600,[Load check] bolt cylinder 1
98700,[Load check] bolt cylinder 2
98800,[Load check] bolt cylinder 3
98900,[Load check] bolt cylinder 4
99000,[Load check] bolt cylinder 5
99100,[Load check] bolt cylinder 6
110000,Fists
390001,### Arrows ###
400000,Standard Arrow
400100,Fire Arrow
400200,Poison Arrow
400300,Large Arrow
400400,Feather Arrow
400500,Moonlight Arrow
400600,Wood Arrow
400700,Dark Arrow
400800,Lightning Arrow
400900,Lacerating Arrow
401000,Frost Arrow
401100,Draconic Arrow
401999,### Greatarrows ###
402000,Dragonslayer Greatarrow
402200,Dragonslayer Lightning Arrow
402300,Onislayer Greatarrow
402400,Millwood Greatarrow
402500,Moonlight Greatarrow
402600,Demonic Greatarrow
402700,Corrupted Greatarrow
402800,Draconic Greatarrow
402900,Wood Greatarrow
403001,### Bolts ###
404000,Standard Bolt
404100,Heavy Bolt
404200,Sniper Bolt
404300,Wood Bolt
404400,Lightning Bolt
404500,Splintering Bolt
404600,Exploding Bolt
404700,Magic Bolt
404800,Fire Bolt
404900,Dark Bolt
405000,Poison Bolt
405200,Frost Bolt
405300,Draconic Bolt
409801,### Test Data ###
409900,TestData Bolt1
419900,TestData Bolt2
800000,Test Greatbow
890000,Test-Glow
890010,Test-Glow +10
890020,Test-Glow +20
890030,Test-Glow +30
890040,Test-Glow +40
890050,Test-Glow +50
890060,Test-Glow +60
890070,Test-Glow +70
930000,Ghost Dagger
930100,Ghost Sword
930200,Ghost Longsword
930300,Ghost Ultralongsword
930310,Ghost Ultralongsword+10
930400,Ghost Rapier
930500,Ghost Curved Sword
930600,Ghost Saber
930700,Ghost Katana
930800,Ghost Curved Greatsword
930900,Ghost Axe
931000,Ghost Greataxe
931100,Ghost Club
931200,Ghost Greatclub
931300,Ghost Spear
931400,Ghost Halberd
931500,Ghost Scythe
931600,Ghost Staff
931700,Ghost Chime
931800,Ghost Pyrohand
931900,Ghost Whip
932000,Ghost Bow
932100,Ghost Greatbow
932200,Ghost Arbalet
932300,Ghost Fist
932400,Ghost Caestus
932500,Ghost Claw
932600,Ghost PairedCurvedSwords
932700,Ghost PairedAxes
932800,Ghost PairedDaggers
932900,Ghost PairedLongSwords
933000,Ghost PairedKatanas
933100,Ghost PairedSpears
933200,Ghost DemonFist
933300,Ghost Claw
933400,Ghost PairedMace
933600,Ghost SmallShield
933610,Ghost SmallShield +10
933700,Ghost Shield
933710,Ghost Shield +10
933800,Ghost GreatShield
933900,Ghost Torch
990001,## Weapons ###
1000000,Dagger [Normal]
1000100,Dagger [Lethal]
1000200,Dagger [Raw]
1000300,Dagger [Poison]
1000400,Dagger [Bleed]
1000500,Dagger [Frost]
1000600,Dagger [Magic]
1000700,Dagger [Fire]
1000800,Dagger [Lightning]
1000900,Dagger [Dark]
1001000,Dagger [Lucky]
1001100,Dagger [Enchanted]
1001200,Dagger [Holy]
1001300,Dagger [Sharp]
1001400,Dagger [Blunt]
1001500,Dagger [Ascended]
1010000,Bandit's Knife [Normal]
1010100,Bandit's Knife [Lethal]
1010200,Bandit's Knife [Raw]
1010300,Bandit's Knife [Poison]
1010400,Bandit's Knife [Bleed]
1010500,Bandit's Knife [Frost]
1010600,Bandit's Knife [Magic]
1010700,Bandit's Knife [Fire]
1010800,Bandit's Knife [Lightning]
1010900,Bandit's Knife [Dark]
1011000,Bandit's Knife [Lucky]
1011100,Bandit's Knife [Enchanted]
1011200,Bandit's Knife [Holy]
1011300,Bandit's Knife [Sharp]
1011400,Bandit's Knife [Blunt]
1011500,Bandit's Knife [Ascended]
1020000,Parrying Dagger [Normal]
1020100,Parrying Dagger [Lethal]
1020200,Parrying Dagger [Raw]
1020300,Parrying Dagger [Poison]
1020400,Parrying Dagger [Bleed]
1020500,Parrying Dagger [Frost]
1020600,Parrying Dagger [Magic]
1020700,Parrying Dagger [Fire]
1020800,Parrying Dagger [Lightning]
1020900,Parrying Dagger [Dark]
1021000,Parrying Dagger [Lucky]
1021100,Parrying Dagger [Enchanted]
1021200,Parrying Dagger [Holy]
1021300,Parrying Dagger [Sharp]
1021400,Parrying Dagger [Blunt]
1021500,Parrying Dagger [Ascended]
1030000,Engraved Dagger [Unique]
1030100,Engraved Dagger [Ascended]
1030200,Engraved Dagger [Crystal]
1030300,Engraved Dagger [Chaos]
1030400,Engraved Dagger [Voltaic]
1030500,Engraved Dagger [Abyssal]
1040000,Rotten Ghru Dagger [Normal]
1040100,Rotten Ghru Dagger [Lethal]
1040200,Rotten Ghru Dagger [Raw]
1040300,Rotten Ghru Dagger [Poison]
1040400,Rotten Ghru Dagger [Bleed]
1040500,Rotten Ghru Dagger [Frost]
1040600,Rotten Ghru Dagger [Magic]
1040700,Rotten Ghru Dagger [Fire]
1040800,Rotten Ghru Dagger [Lightning]
1040900,Rotten Ghru Dagger [Dark]
1041000,Rotten Ghru Dagger [Lucky]
1041100,Rotten Ghru Dagger [Enchanted]
1041200,Rotten Ghru Dagger [Holy]
1041300,Rotten Ghru Dagger [Sharp]
1041400,Rotten Ghru Dagger [Blunt]
1041500,Rotten Ghru Dagger [Ascended]
1060000,Harpe [Normal]
1060100,Harpe [Lethal]
1060200,Harpe [Raw]
1060300,Harpe [Poison]
1060400,Harpe [Bleed]
1060500,Harpe [Frost]
1060600,Harpe [Magic]
1060700,Harpe [Fire]
1060800,Harpe [Lightning]
1060900,Harpe [Dark]
1061000,Harpe [Lucky]
1061100,Harpe [Enchanted]
1061200,Harpe [Holy]
1061300,Harpe [Sharp]
1061400,Harpe [Blunt]
1061500,Harpe [Ascended]
1070000,Scholar's Candlestick [Boss]
1070100,Scholar's Candlestick [Ascended]
1070200,Scholar's Candlestick [Crystal]
1070300,Scholar's Candlestick [Chaos]
1070400,Scholar's Candlestick [Voltaic]
1070500,Scholar's Candlestick [Abyssal]
1080000,Tailbone Short Sword [Dragon]
1080100,Tailbone Short Sword [Ascended]
1090000,Corvian Greatknife [Normal]
1090100,Corvian Greatknife [Lethal]
1090200,Corvian Greatknife [Raw]
1090300,Corvian Greatknife [Poison]
1090400,Corvian Greatknife [Bleed]
1090500,Corvian Greatknife [Frost]
1090600,Corvian Greatknife [Magic]
1090700,Corvian Greatknife [Fire]
1090800,Corvian Greatknife [Lightning]
1090900,Corvian Greatknife [Dark]
1091000,Corvian Greatknife [Lucky]
1091100,Corvian Greatknife [Enchanted]
1091200,Corvian Greatknife [Holy]
1091300,Corvian Greatknife [Sharp]
