0,Test
1,Magic Test
2,Funnel Test
3,Flying Dragon Breath Test
4,Automatic Cyclic object destruction
6,Test
50,Bonfire Recovery effect
60,Bullet Random Number Test _ Parent
61,Bullet Random number Test child
62,Long distance Magic: Drilled Flames
63,Long distance Magic: Drilled Flames _ Parents
64,Long distance Magic: Drilled Flames _ Search Bullets
65,Long distance Magic: Drilled Fire Child
75,Firebomb [Hit] [Hit]
76,Firebomb [Hit] [Hit] [Hit]
77,Black Firebomb [Hit] [Hit]
78,Black Firebomb [Hit] [Hit] [Hit]
100,Kukri
101,Poison-throwing knives
110,Firebomb
111,Firebomb [Hit]
112,[For debugging] flame bottle [Parent]
113,[For debugging] fire bottle [child]
115,Black Firebomb
116,Black Firebomb [Hit]
120,Alluring Skull
121,Alluring Skull [Hit]
122,Alluring Skull
123,Alluring Skull [Hit]
130,Convenient stone [parent]
131,Convenient stone [child]
132,Convenient stone [grandchild]
150,Dung Pie
151,Dung Pie [Hit]
160,Undead Hunter Charm
161,Undead Hunter Charm [Hit]
170,Bloodred Moss Clump
171,Bloodred Moss Clump
180,Purple Moss Clump
181,Purple Moss Clump
190,Blooming Purple Moss Clump
191,Blooming Purple Moss Clump
195,Rime-blue Moss Clump
196,Rime-blue Moss Clump
210,Siegbrau
211,Siegbrau [Hit]
220,Divine Blessing
221,Divine Blessing
222,Divine Blessing
223,Divine Blessing
225,Divine Blessing
226,Divine Blessing
230,Dragon Head Stone
235,Twinkling Dragon Head Stone
236,Twinkling Dragon Head Stone [Hit]
240,Dragon Torso Stone
245,Twinkling Dragon Torso Stone
246,Twinkling Dragon Torso Stone [Hit]
250,Lightning Urn
251,Lightning Urn [Hit]
252,Lightning Urn
253,Lightning Urn
254,Lightning Urn
255,Lightning Urn
256,Lightning Urn
270,Duel Charm
271,Duel Charm [Hit]
300,Throwing Knife
301,Poison Throwing Knife
302,Quick Bleeding knife
305,Church Guardian Shiv
310,Quick Flame Bottle [parent] Search Bullets
315,Quick Black Flame jar [parent] Search Bullets
320,Rope Firebomb
321,Rope Firebomb [Hit]
330,Rope Black Firebomb
331,Rope Black Firebomb [Hit]
340,Stalk Dung Pie
341,Stalk Dung Pie [Hit]
400,[DLC] Talking stone a [fly]
401,[DLC] Talking stone a [talking]
405,[DLC] talking stone b [Fly]
406,[DLC] talking stone b [talking]
410,[DLC] Talking stone c [fly]
411,[DLC] Talking stone c [talking]
415,[DLC] talking stone d [fly]
416,[DLC] Talking stone D [speaking]
420,[DLC] Talking stone e [fly]
421,[DLC] Talking stone e [talking]
500,Standard Arrow
501,Standard Arrow
502,Standard Arrow - Pharis Triple-shot
503,Standard Arrow - Pharis Triple-shot
504,Standard Arrow - Pharis Triple-shot
505,Standard Arrow - Rapid Fire
506,Standard Arrow - Puncture
507,Standard Arrow - Darkmoon Arrow
508,Standard Arrow - Wrathful Arrow
510,Large Arrow
511,Large Arrow
512,Large Arrow - Pharis Triple-shot
513,Large Arrow - Pharis Triple-shot
514,Large Arrow - Pharis Triple-shot
515,Large Arrow - Rapid Fire
516,Large Arrow - Puncture
517,Large Arrow - Darkmoon Arrow
518,Large Arrow - Wrathful Arrow
520,Feather Arrow
521,Feather Arrow
522,Feather Arrow - Pharis Triple-shot
523,Feather Arrow - Pharis Triple-shot
524,Feather Arrow - Pharis Triple-shot
525,Feather Arrow - Rapid Fire
526,Feather Arrow - Puncture
527,Feather Arrow - Darkmoon Arrow
528,Feather Arrow - Wrathful Arrow
530,Fire Arrow
531,Fire Arrow
532,Fire Arrow - Pharis Triple-shot
533,Fire Arrow - Pharis Triple-shot
